441724|13832|10004608|1|127|289.2562|2022-08-12|2024-02-10
441978|9763|10004621|1|14|152.1739|2022-05-03|2024-05-10
444106|7906|10004743|1|14|16.5289|2022-02-06|2024-09-15
446835|6458|10004759|1|114|61.9835|2022-01-21|2023-11-25
449685|22064|10004776|1|14|163.0435|2022-06-14|2024-07-29
452524|7272|10004807|1|114|292.0000|2023-03-12|2024-11-09
452880|14019|10004810|1|121|185.1240|2022-03-23|2024-08-25
456948|22409|10004835|1|14|163.0435|2023-02-15|2024-09-11
457530|6623|10004868|1|14|301.6529|2022-07-03|2023-07-01
458484|22464|10004876|1|14|163.0435|2022-01-10|2024-01-28
458758|6012|10004877|1|111|62.5000|2022-07-02|2023-08-05
459441|10109|10004879|1|14|183.0000|2022-10-05|2024-01-25
462018|22628|10004956|1|14|750.0000|2022-06-21|2024-10-25
462956|8202|10004972|1|111|138.8430|2022-05-03|2023-11-19
463615|22712|10004973|1|14|1485.0000|2023-05-25|2024-09-21
466635|14203|10004985|1|118|417.0000|2022-05-20|2024-12-30
467409|12796|10004989|1|146|299.0000|2022-10-26|2024-02-27
467879|10299|10004993|1|114|55.6019|2022-11-30|2024-05-14
468279|12807|10004998|1|116|160.0000|2023-02-18|2024-03-31
468280|12807|10005003|1|116|160.0000|2023-02-18|2024-03-31
469657|14242|10005008|1|127|396.6942|2022-03-26|2023-10-16
471707|12877|10005025|1|116|75.0000|2022-04-24|2024-03-26
471848|23043|10005026|1|14|543.4783|2022-02-16|2024-03-23
472333|14282|10005093|1|14|65.0000|2023-03-16|2023-11-26
472334|14282|10005097|1|14|65.0000|2023-03-16|2023-11-26
472335|14282|10005102|1|14|65.0000|2023-03-16|2023-11-26
472336|14282|10005103|1|112|89.0000|2023-03-16|2023-11-26
472583|10401|10005104|1|14|265.8862|2022-08-31|2023-09-22
473509|12921|10005108|1|146|94.0000|2022-01-18|2024-02-18
474001|14307|10005115|1|114|62.6400|2022-05-30|2024-03-07
474434|23159|10005128|1|14|192.5303|2022-05-30|2024-05-18
474775|10451|10005131|1|14|112.8762|2022-09-01|2023-09-06
474993|12945|10005133|1|131|595.0000|2022-04-20|2023-12-16
476029|12962|10005171|1|112|195.0000|2022-08-07|2024-10-07
477387|23288|10005180|1|14|1003.3445|2023-05-02|2024-06-16
477733|12206|10005181|1|14|297.8693|2022-05-04|2023-09-13
479829|23370|10005187|1|14|163.0435|2023-06-14|2024-05-30
480475|23400|10005195|1|14|163.0435|2023-05-29|2024-03-05
480569|7440|10005196|1|125|128.9256|2022-12-03|2023-10-04
481907|23456|10005200|1|14|596.1953|2022-12-12|2023-12-12
482443|23473|10005203|1|14|831.9398|2023-05-16|2024-07-13
484446|8487|10005208|1|116|202.4793|2023-04-09|2024-04-12
484447|8487|10005209|1|116|202.4793|2023-04-09|2024-04-12
485065|13160|10005215|1|112|60.0000|2022-07-25|2024-03-23
486563|12268|10005219|1|127|835.0000|2022-09-20|2023-07-13
486676|13198|10005221|1|146|180.0000|2022-03-30|2024-01-24
487818|13220|10005227|1|116|75.0000|2023-02-21|2024-08-28
487819|13220|10005228|1|116|70.0000|2023-02-21|2024-08-28
487903|14460|10005229|1|127|279.6694|2022-08-30|2023-11-26
487904|14460|10005230|1|127|185.9504|2022-08-30|2023-11-26
489882|7177|10005252|1|127|95.0000|2022-11-07|2024-07-11
491350|14485|10005259|1|118|227.2727|2022-11-28|2024-06-24
492256|8585|10005323|1|14|19.8347|2022-11-15|2024-05-25
492257|8585|10005324|1|14|19.8347|2022-11-15|2024-05-25
492258|8585|10005326|1|14|19.8347|2022-11-15|2024-05-25
492260|7434|10005327|1|114|193.3884|2023-06-23|2023-10-04
492555|8592|10005330|1|111|138.8429|2022-08-17|2023-12-03
493577|13329|10005332|1|112|109.0000|2022-11-02|2024-07-17
493839|6485|10005335|1|131|262.5000|2023-04-28|2024-04-02
494908|10809|10005339|1|14|217.7257|2022-01-23|2024-01-11
495015|7851|10005340|1|126|451.2396|2022-03-07|2024-04-26
495863|7609|10005345|1|127|185.9504|2023-03-23|2024-08-13
495879|23897|10005350|1|14|163.0435|2023-03-12|2024-11-20
495955|7612|10005357|1|14|1535.9505|2023-05-22|2024-11-22
496326|25467|10005359|1|110|108.7461|2022-11-17|2023-11-15
496347|7631|10005364|1|127|404.1322|2022-06-28|2024-06-07
497781|23940|10005374|1|14|163.0435|2023-06-14|2023-10-17
499496|23998|10005384|1|14|163.0435|2023-02-28|2024-04-30
500380|12354|10005385|1|129|344.1666|2022-02-24|2024-11-21
501644|24062|10005395|1|14|163.0435|2022-06-22|2024-01-25
502975|7974|10005402|1|114|78.0991|2023-02-10|2023-09-30
505254|8010|10005448|1|14|194.2149|2022-01-27|2024-09-18
505882|8759|10005456|1|114|62.8099|2022-05-25|2024-08-03
507084|14646|10005465|1|14|442.5619|2022-11-02|2024-03-16
508658|12451|10005511|1|127|1331.1000|2022-04-28|2024-06-17
508722|8198|10005513|1|118|328.5124|2023-02-09|2024-11-28
508723|8198|10005516|1|114|185.9504|2023-02-09|2024-11-28
510309|24630|10005522|1|14|163.0435|2022-03-03|2024-03-01
510310|24630|10005523|1|14|163.0435|2022-03-03|2024-03-01
510928|8287|10005524|1|14|371.9008|2022-04-05|2024-05-13
512000|25569|10005533|1|110|111.5134|2022-07-20|2024-03-26
512370|8845|10005534|1|114|181.8181|2023-06-27|2024-06-10
513515|14703|10005537|1|14|163.3057|2022-06-14|2023-10-30
515831|24936|10005541|1|14|1475.0000|2022-02-11|2024-10-15
516955|14732|10005545|1|114|259.5041|2022-10-10|2024-03-29
517042|12543|10005546|1|115|57.4999|2022-01-03|2023-12-09
518014|8528|10005547|1|118|231.4050|2022-12-06|2023-12-12
518269|14747|10005548|1|114|325.0000|2022-07-24|2024-09-02
518277|8153|10005549|1|142|206.5000|2023-05-07|2024-06-30
518859|8185|10005550|1|118|105.0000|2023-05-15|2024-09-10
518900|13725|10005551|1|112|98.0000|2023-05-03|2023-11-10
518945|25091|10005553|1|14|525.0000|2022-11-05|2024-04-13
520689|14765|10005555|1|127|304.5000|2023-04-08|2023-08-24
521518|13750|10005556|1|114|75.0000|2023-01-13|2024-06-24
521519|13750|10005557|1|114|45.0000|2023-01-13|2024-06-24
521545|25219|10005558|1|14|438.9632|2023-04-10|2023-11-29
522328|14791|10005559|1|115|145.7851|2023-03-01|2024-07-18
523273|13765|10005638|1|112|235.0000|2023-02-24|2024-12-11
524494|8754|10005639|1|14|1066.1157|2023-03-24|2024-03-25
526525|14849|10005663|1|115|147.1074|2023-03-28|2024-02-04
527127|25485|10005815|1|14|438.9632|2022-05-21|2023-11-21
528760|8360|10005819|1|126|306.0330|2022-07-30|2024-12-13
529719|7121|10005820|1|114|37.5000|2023-06-28|2023-10-27
532474|9118|10005830|1|114|79.3388|2022-04-01|2023-12-08
532532|9066|10005857|1|14|63.0000|2023-04-19|2024-11-06
533418|14937|10005864|1|114|349.5868|2022-02-28|2024-05-17
533690|8438|10005865|1|118|174.5454|2023-05-22|2024-06-01
534237|14954|10005867|1|127|172.9000|2023-04-11|2024-09-13
535256|9176|10005870|1|14|731.0000|2023-06-13|2023-08-22
535300|12698|10005871|1|115|34.9999|2022-10-19|2024-02-05
535425|5336|10005872|1|115|80.5000|2023-02-25|2023-11-16
535950|7620|10005880|1|114|92.5619|2022-12-05|2024-03-03
535951|7620|10005881|1|114|104.1322|2022-12-05|2024-03-03
536274|25804|10005885|1|14|206.9397|2022-03-31|2023-12-22
536609|13870|10005886|1|146|150.0000|2022-01-27|2024-11-16
536785|7576|10005888|1|14|260.3305|2023-04-02|2024-01-12
537307|25844|10005896|1|14|685.6187|2022-09-15|2023-09-19
537896|11325|10005899|1|111|225.4000|2022-02-10|2024-09-06
537990|9210|10005900|1|114|56.1983|2022-07-13|2024-09-10
537991|9210|10005901|1|114|56.1983|2022-07-13|2024-09-10
537992|9210|10005915|1|114|56.1983|2022-07-13|2024-09-10
539231|9225|10006139|1|114|99.1735|2023-05-22|2024-01-08
539728|13917|10006184|1|146|279.0000|2022-12-19|2023-08-06
543012|15048|10006188|1|127|135.5372|2022-12-04|2024-05-02
543479|26089|10006197|1|14|627.0903|2022-09-24|2024-08-18
544273|8684|10006199|1|115|38.5000|2022-02-06|2023-12-26
546015|26209|10006849|1|14|163.0435|2022-04-24|2023-08-15
548361|14124|10008035|1|114|86.0000|2023-01-01|2024-05-04
548490|8781|10008041|1|14|196.9565|2022-06-04|2024-07-14
549852|8821|10008051|1|131|603.4782|2022-07-05|2024-10-26
550512|8615|10008063|1|14|162.8068|2022-01-16|2024-08-23
550525|8837|10008064|1|126|895.0000|2022-02-14|2024-08-27
552362|26513|10008071|1|14|668.8963|2022-06-24|2024-07-08
553671|9790|10008077|1|115|503.3058|2022-01-16|2023-10-20
553716|11586|10008078|1|14|268.3946|2023-02-17|2023-07-17
556098|9888|10008245|1|114|105.3719|2023-05-28|2023-07-21
556099|9888|10008248|1|118|119.0082|2023-05-28|2023-07-21
556310|12869|10008253|1|126|70.8333|2022-01-21|2024-07-17
556872|14348|10008258|1|112|45.0000|2022-01-01|2024-04-14
557057|7604|10008265|1|114|40.8333|2022-02-19|2024-07-13
557778|9958|10008279|1|114|243.8017|2022-04-25|2023-10-23
558419|11647|10008287|1|14|163.0435|2022-04-06|2024-12-02
560300|8472|10008320|1|114|326.4463|2022-05-19|2023-07-27
560565|10066|10008327|1|14|237.6033|2022-03-31|2024-11-14
562655|14600|10008350|1|114|31.0000|2022-01-07|2024-09-27
562656|14600|10008353|1|114|32.0000|2022-01-07|2024-09-27
562657|14600|10008359|1|114|45.0000|2022-01-07|2024-09-27
562960|10167|10008368|1|115|59.9173|2022-09-03|2024-03-03
564252|14677|10008388|1|14|45.0000|2023-06-14|2024-05-15
567501|7759|10008575|1|114|60.0000|2023-01-07|2024-08-29
567502|7759|10008592|1|114|65.0000|2023-01-07|2024-08-29
568875|15443|10008623|1|115|131.4049|2023-04-22|2024-11-25
569424|10452|10008658|1|115|537.1901|2022-11-22|2024-06-25
569564|7863|10008668|1|118|652.0661|2022-07-22|2023-08-17
569990|12977|10008714|1|115|83.3333|2022-01-18|2024-06-10
570479|10503|10008720|1|118|297.5000|2022-09-02|2024-12-11
571066|14827|10008727|1|112|99.0000|2022-10-16|2024-07-21
572718|15523|10008745|1|116|80.1652|2022-07-29|2024-04-26
573070|7845|10008746|1|114|210.0000|2022-07-22|2024-06-01
573071|7845|10008748|1|114|140.0000|2022-07-22|2024-06-01
574112|8647|10008760|1|129|228.5123|2022-11-19|2024-08-11
574300|14852|10008761|1|116|209.0000|2022-09-02|2024-07-09
575486|14890|10008931|1|114|183.0000|2023-04-24|2024-10-27
577388|10767|10009229|1|14|47.5000|2022-12-02|2024-01-14
577887|11984|10009234|1|125|297.0000|2022-08-29|2024-06-13
578222|14942|10009238|1|14|14.0000|2022-03-11|2023-08-03
578753|8970|10009240|1|14|226.4463|2023-03-02|2023-07-23
579514|13028|10009373|1|127|290.8333|2022-05-12|2024-01-06
580964|9838|10009376|1|118|150.0000|2023-06-01|2024-01-12
581260|12052|10009445|1|14|125.4180|2022-03-26|2024-09-18
581261|12052|10009449|1|14|376.2541|2022-03-26|2024-09-18
582584|8748|10009497|1|115|66.1157|2022-07-11|2023-11-25
584854|9922|10009501|1|114|40.0000|2023-03-06|2024-01-29
585152|27694|10009507|1|14|200.6689|2022-09-04|2024-12-22
585315|13078|10009570|1|115|145.8333|2023-06-01|2023-11-15
586433|12165|10009577|1|126|1331.9398|2022-04-25|2024-12-26
588278|27833|10009579|1|14|1045.1505|2022-01-13|2024-01-21
589399|11145|10009597|1|115|415.2892|2022-04-27|2023-07-31
592340|10057|10009602|1|118|122.3140|2023-01-03|2023-12-25
592341|10057|10009604|1|114|145.4545|2023-01-03|2023-12-25
594401|11290|10009614|1|115|293.3884|2022-04-10|2023-09-20
594973|8903|10009707|1|117|190.0000|2022-12-12|2024-04-17
595762|15248|10009718|1|114|45.0000|2022-10-31|2023-09-20
595871|15817|10009817|1|115|190.0826|2022-01-09|2023-12-14
596124|10113|10009951|1|118|170.2479|2022-03-29|2023-09-16
599925|15883|10010073|1|14|313.2231|2022-05-11|2024-01-19
600127|15288|10010074|1|114|40.0000|2023-03-13|2024-12-03
600355|11522|10010075|1|125|144.6281|2022-04-06|2024-07-28
600480|6043|10010114|1|127|247.1074|2022-12-17|2024-05-18
601908|12547|10010153|1|139|204.0000|2022-08-21|2023-12-28
601985|15918|10010155|1|114|51.9008|2022-12-03|2024-04-19
602151|9748|10010157|1|127|665.2174|2022-06-02|2023-11-30
602245|7935|10010163|1|14|25.0000|2022-11-11|2023-07-09
602832|12572|10010417|1|14|134.6153|2022-07-19|2024-04-24
603112|15338|10010606|1|116|229.0000|2022-10-14|2023-07-31
603409|6053|10010616|1|115|1066.1157|2023-04-21|2023-08-02
604014|11637|10010619|1|14|123.9669|2022-02-06|2023-10-21
604370|10230|10010644|1|14|115.7025|2022-11-05|2024-10-05
604502|11656|10010708|1|125|124.0000|2023-03-03|2024-08-12
604503|11656|10010775|1|115|98.0000|2023-03-03|2024-08-12
605474|8265|10010817|1|114|175.0000|2023-03-03|2024-04-06
605475|8265|10010847|1|114|75.0000|2023-03-03|2024-04-06
605726|15970|10010873|1|14|65.2893|2023-03-16|2023-11-23
605901|12629|10010878|1|138|403.0100|2022-02-22|2023-11-07
607101|12657|10010889|1|14|268.3946|2023-04-16|2023-12-10
607267|28646|10010911|1|14|430.6020|2023-01-31|2023-09-12
609722|11829|10010976|1|115|173.5537|2022-07-01|2023-10-30
616356|12015|10011066|1|127|819.6721|2022-05-23|2023-08-03
616397|16120|10011068|1|114|73.9583|2022-07-13|2024-01-12
616821|29018|10011071|1|14|163.0435|2022-05-19|2023-12-20
618393|6170|10011181|1|114|122.9508|2023-06-23|2024-05-26
619185|12123|10011287|1|142|69.5232|2022-07-19|2024-08-07
619268|12127|10011288|1|142|85.2458|2023-01-18|2023-08-27
619269|12127|10011380|1|14|54.9180|2023-01-18|2023-08-27
621041|7402|10011667|1|115|309.0466|2022-04-26|2023-07-08
621207|29187|10011853|1|14|163.0435|2022-06-13|2023-10-17
621513|5357|10011854|1|115|205.9612|2022-07-07|2024-05-13
621977|4976|10011954|1|115|239.3783|2023-06-16|2024-07-04
622913|12967|10012079|1|114|273.0000|2022-03-07|2023-09-13
623077|12259|10012085|1|142|159.8360|2022-09-21|2023-08-09
623484|7999|10012087|1|114|207.0000|2023-05-03|2023-12-03
623763|8482|10012088|1|115|66.6666|2022-09-19|2024-05-27
624622|9548|10012100|1|118|314.4000|2022-11-05|2024-05-30
625772|26526|10012101|1|1|118.6940|2023-05-20|2023-11-12
626199|13027|10012103|1|14|561.8729|2022-11-22|2024-08-25
628573|5014|10012118|1|14|527.8689|2023-03-26|2023-07-06
628605|12417|10012122|1|115|862.9845|2022-05-01|2024-11-16
629106|16297|10012134|1|115|234.4262|2022-09-30|2024-02-11
629199|12433|10012137|1|127|345.0878|2022-05-06|2024-02-19
630036|29480|10012138|1|14|163.0435|2022-03-14|2023-07-11
630244|16312|10012141|1|115|487.7049|2022-03-14|2024-11-12
632830|10554|10012276|1|14|778.6885|2022-08-08|2024-11-06
633722|16365|10012979|1|14|65.5738|2023-04-25|2024-04-02
634645|10414|10013344|1|14|539.1304|2022-05-26|2024-11-28
635596|16389|10013353|1|114|96.0000|2022-09-06|2024-09-30
635603|10594|10013372|1|14|198.3606|2022-12-05|2024-11-17
637484|15874|10013444|1|14|154.0000|2023-02-04|2024-09-03
639309|16445|10013476|1|115|210.1784|2022-05-30|2023-11-19
641092|13468|10013486|1|126|360.0000|2023-05-15|2024-10-01
641094|13468|10013487|1|115|299.0000|2023-05-15|2024-10-01
641669|8690|10013488|1|126|1166.6667|2022-05-12|2024-08-06
642637|8576|10013498|1|14|151.6393|2022-11-17|2024-07-12
642834|10577|10013500|1|125|295.6522|2022-12-07|2023-11-13
643001|29988|10013501|1|14|1295.9866|2022-06-29|2024-03-07
644457|15993|10013981|1|114|115.0000|2022-11-30|2023-09-01
645085|9910|10013991|1|114|216.3669|2023-01-14|2024-10-05
645225|12895|10014008|1|14|145.0000|2022-10-07|2024-12-29
646159|12917|10014012|1|14|78.6885|2022-09-09|2023-07-11
646648|30102|10014022|1|14|163.0435|2022-03-18|2023-08-01
647114|13494|10014031|1|142|99.1667|2023-06-12|2024-06-24
648551|13398|10014043|1|118|406.3545|2022-09-03|2024-04-28
649946|13433|10014046|1|121|270.0000|2022-09-18|2024-06-27
650523|16579|10014050|1|14|115.0000|2023-02-10|2024-12-12
651047|16586|10014069|1|114|211.4754|2022-02-02|2024-08-15
654533|13145|10014090|1|115|28.6885|2022-08-07|2023-10-18
654861|16629|10014097|1|115|131.1475|2023-01-15|2024-12-12
656338|7748|10014123|1|127|304.9180|2023-06-26|2024-07-27
656677|16658|10014124|1|14|65.5738|2023-01-09|2024-12-28
656746|8714|10014125|1|14|135.2459|2022-07-27|2024-08-14
658083|10162|10014142|1|116|90.9835|2023-04-17|2023-08-10
659255|13620|10014146|1|14|480.0000|2022-05-23|2023-07-03
660642|5740|10014167|1|114|315.0000|2022-03-13|2024-10-03
660951|16300|10014351|1|146|170.0000|2022-04-01|2024-09-11
661356|16707|10014352|1|131|359.0000|2022-12-15|2024-07-03
662667|10951|10014353|1|14|80.0000|2022-08-20|2024-11-24
662772|10953|10014354|1|114|234.7826|2022-07-21|2024-12-23
663419|5818|10014357|1|115|73.7705|2022-02-04|2024-06-16
666679|16387|10014367|1|14|115.0000|2022-01-06|2023-09-29
666680|16387|10014369|1|14|273.0000|2022-01-06|2023-09-29
668789|13557|10014371|1|111|172.1311|2022-12-21|2024-12-28
669101|6396|10014385|1|14|118.6992|2022-10-06|2024-06-15
669102|6396|10014387|1|14|640.6504|2022-10-06|2024-06-15
669576|13630|10014404|1|127|398.0000|2023-05-11|2023-08-13
670743|13699|10014553|1|14|381.1475|2023-01-05|2023-12-05
671291|11120|10015234|1|14|580.0000|2022-06-04|2024-08-09
671836|13752|10015392|1|118|122.9508|2023-04-18|2023-09-03
671927|13759|10015394|1|14|221.3115|2022-03-24|2024-09-21
672149|13771|10015395|1|129|796.7213|2022-08-01|2023-07-14
672497|11260|10015397|1|111|204.0000|2023-06-03|2024-01-31
676592|16500|10015421|1|114|125.0000|2022-08-19|2024-06-17
676593|16500|10015422|1|114|66.0000|2022-08-19|2024-06-17
676594|16500|10015423|1|114|55.0000|2022-08-19|2024-06-17
677421|16519|10015426|1|114|29.0000|2023-01-02|2024-12-04
677850|14126|10015427|1|118|536.0655|2023-03-12|2023-08-18
678621|14182|10015445|1|14|308.8658|2023-06-26|2023-07-14
679263|14216|10015463|1|14|415.5737|2022-05-26|2024-08-11
679332|14222|10015464|1|146|200.8196|2023-04-27|2023-12-08
680130|16548|10015595|1|14|495.0000|2022-01-21|2023-11-06
682124|16890|10015650|1|14|75.0000|2022-04-16|2024-10-16
682182|16891|10015654|1|14|111.4754|2022-08-16|2024-05-19
682183|16891|10015684|1|14|111.4754|2022-08-16|2024-05-19
683322|16584|10015866|1|112|98.0000|2022-01-13|2023-08-16
683804|14426|10015925|1|14|75.0000|2023-03-13|2023-08-12
684346|14459|10015960|1|14|31.1475|2023-04-29|2024-10-07
684868|16606|10015994|1|114|143.0000|2022-01-22|2024-11-09
685293|14504|10016001|1|118|415.5737|2022-04-03|2024-01-21
685527|14039|10016007|1|14|365.3846|2022-03-12|2024-04-05
685897|16916|10016015|1|131|165.0000|2023-05-22|2024-12-07
686649|6750|10016064|1|14|455.2846|2022-05-13|2023-09-29
687006|14069|10016067|1|114|1652.0000|2023-05-05|2023-07-02
687714|16931|10016138|1|115|361.4753|2023-06-24|2023-10-20
687944|14084|10016143|1|14|114.5485|2022-10-30|2024-01-09
688037|4495|10016145|1|114|137.0901|2023-06-27|2023-11-21
688894|4855|10016165|1|118|78.6885|2023-03-02|2023-10-11
689792|14717|10016178|1|127|108.6885|2022-12-13|2023-08-16
691187|14782|10016197|1|115|114.7541|2022-05-26|2024-06-17
691358|14149|10016198|1|14|1045.9866|2023-05-20|2023-07-14
692505|16977|10016200|1|127|319.0000|2022-02-27|2023-12-12
692743|14180|10016212|1|14|294.0000|2022-08-15|2023-09-14
693020|8454|10016216|1|114|236.0000|2022-06-05|2024-05-15
693046|16982|10016219|1|14|180.0000|2023-01-27|2024-01-10
693284|14191|10016221|1|14|385.0000|2022-01-04|2024-09-01
693528|16712|10016229|1|114|600.0000|2023-01-26|2024-08-12
694250|14900|10016236|1|114|122.9508|2022-02-27|2024-10-19
694315|14902|10016238|1|127|230.1639|2022-11-15|2023-11-08
694546|14914|10016250|1|14|98.3606|2023-05-16|2024-02-22
694547|14914|10016251|1|115|344.2623|2023-05-16|2024-02-22
695184|10857|10016264|1|114|220.9836|2022-09-27|2024-02-16
695825|14247|10016309|1|14|301.0033|2023-05-19|2024-10-20
696411|17013|10016314|1|114|125.4097|2023-06-13|2023-12-13
696421|16757|10016534|1|14|100.0000|2022-04-14|2024-05-19
696610|11713|10016582|1|111|186.0000|2022-06-09|2023-07-26
697205|6292|10016624|1|114|208.7704|2023-05-22|2023-11-13
697276|11720|10016633|1|14|115.0000|2022-02-14|2023-07-27
697936|17023|10016652|1|14|90.1639|2022-12-07|2023-11-07
698634|16793|10016782|1|115|446.0000|2022-10-30|2024-03-10
698803|7167|10016786|1|14|918.0327|2022-06-18|2024-01-31
699508|15126|10016793|1|14|292.6229|2022-05-13|2024-06-24
700581|11767|10016840|1|116|161.3114|2022-05-01|2023-07-15
701037|14356|10017033|1|14|377.0903|2022-06-13|2024-12-08
701419|11728|10017046|1|127|161.3043|2022-12-08|2024-07-19
701566|13776|10017055|1|14|255.6477|2023-06-24|2023-10-14
701959|16842|10017059|1|115|128.0000|2023-01-19|2023-12-29
703861|11830|10017071|1|118|224.3852|2022-02-22|2024-10-31
704221|17076|10017074|1|114|310.6557|2022-08-29|2024-08-24
704222|17076|10017100|1|114|310.6557|2022-08-29|2024-08-24
704652|9458|10017215|1|14|110.6557|2022-11-30|2023-08-14
705081|14436|10017510|1|129|1289.3812|2022-07-09|2023-10-05
705130|11849|10017585|1|14|626.2295|2023-03-12|2024-01-26
705395|11031|10017636|1|146|353.5000|2022-09-12|2024-08-10
706059|11827|10017667|1|14|100.0000|2022-10-13|2024-08-28
706207|11871|10017679|1|118|303.0000|2023-02-10|2023-07-07
706666|14457|10017682|1|14|135.0000|2022-07-09|2024-06-26
706667|14457|10017683|1|14|135.0000|2022-07-09|2024-06-26
707380|15495|10017707|1|111|525.0000|2023-05-25|2023-11-17
710135|15647|10017727|1|114|59.0164|2022-11-24|2024-02-13
710136|15647|10017734|1|114|46.7213|2022-11-24|2024-02-13
710879|15684|10017765|1|114|102.4590|2022-07-08|2023-12-31
710880|15684|10017776|1|114|118.8525|2022-07-08|2023-12-31
711009|16986|10017780|1|14|177.0000|2022-01-06|2023-07-10
711860|17124|10017782|1|114|128.0000|2022-02-07|2024-01-22
711861|17124|10017783|1|114|128.0000|2022-02-07|2024-01-22
712207|15745|10017795|1|127|195.0000|2022-10-02|2024-10-12
712781|17016|10017820|1|14|165.0000|2022-05-06|2024-10-16
713573|15825|10017872|1|14|100.0000|2022-11-19|2023-09-18
713574|15825|10018192|1|14|28.0000|2022-11-19|2023-09-18
714697|15869|10018235|1|14|77.8689|2022-08-05|2024-06-25
714738|17057|10018349|1|114|795.0000|2022-07-15|2024-06-23
715335|8042|10018365|1|127|799.1803|2022-10-26|2024-03-04
715858|14553|10018388|1|115|63.3333|2022-03-19|2023-08-12
715917|9358|10018389|1|115|251.2500|2023-01-13|2024-05-16
715951|15930|10018396|1|14|234.7553|2023-06-14|2024-09-12
716045|8067|10018418|1|14|717.0000|2023-02-11|2024-02-11
716046|17082|10018461|1|14|40.6000|2022-01-27|2024-08-23
716097|15938|10018483|1|14|50.0000|2022-06-23|2024-07-17
716443|15947|10018575|1|14|151.6393|2023-01-02|2024-05-31
