480569|USD|42.8640|.0000|2022-12-03|2023-10-04
481907|USD|151.1307|.0000|2022-12-12|2023-12-12
482443|USD|221.4031|.0000|2023-05-16|2024-07-13
484446|USD|57.7345|.0000|2023-04-09|2024-04-12
484447|USD|57.7345|.0000|2023-04-09|2024-04-12
485065|GBP|.0000|.0000|2022-07-25|2024-03-23
486563|GBP|.0000|.0000|2022-09-20|2023-07-13
486676|BRL|.0000|.0000|2022-03-30|2024-01-24
487818|USD|.0000|.0000|2023-02-21|2024-08-28
487819|USD|.0000|.0000|2023-02-21|2024-08-28
487903|USD|80.0968|.0000|2022-08-30|2023-11-26
487904|USD|53.2558|.0000|2022-08-30|2023-11-26
489882|EUR|.0000|.0000|2022-11-07|2024-07-11
491350|USD|65.0904|.0000|2022-11-28|2024-06-24
492256|USD|5.6806|.0000|2022-11-15|2024-05-25
492257|USD|5.6806|.0000|2022-11-15|2024-05-25
492258|USD|5.6806|.0000|2022-11-15|2024-05-25
492260|USD|55.3861|.0000|2023-06-23|2023-10-04
492555|USD|43.1443|.0000|2022-08-17|2023-12-03
493577|USD|.0000|.0000|2022-11-02|2024-07-17
493839|USD|84.5070|.0000|2023-04-28|2024-04-02
494908|USD|66.6962|.0000|2022-01-23|2024-01-11
495015|USD|129.2341|.0000|2022-03-07|2024-04-26
495863|USD|62.0963|.0000|2023-03-23|2024-08-13
495879|USD|44.1053|.0000|2023-03-12|2024-11-20
495955|USD|418.9500|.0000|2023-05-22|2024-11-22
496326|USD|38.0000|.0000|2022-11-17|2023-11-15
496347|USD|134.2615|.0000|2022-06-28|2024-06-07
497781|USD|44.1053|.0000|2023-06-14|2023-10-17
499496|USD|44.1053|.0000|2023-02-28|2024-04-30
500380|USD|113.4855|.0000|2022-02-24|2024-11-21
501644|USD|45.3180|.0000|2022-06-22|2024-01-25
502975|USD|26.7746|.0000|2023-02-10|2023-09-30
505254|USD|57.1522|.0000|2022-01-27|2024-09-18
505882|BRL|90.7200|.0000|2022-05-25|2024-08-03
507084|USD|130.2340|.0000|2022-11-02|2024-03-16
508658|EUR|.0000|.0000|2022-04-28|2024-06-17
508722|USD|112.9123|.0000|2023-02-09|2024-11-28
508723|USD|69.0651|.0000|2023-02-09|2024-11-28
510309|USD|45.3180|.0000|2022-03-03|2024-03-01
510310|USD|45.3180|.0000|2022-03-03|2024-03-01
510928|BRL|506.1000|.0000|2022-04-05|2024-05-13
512000|USD|38.0000|.0000|2022-07-20|2024-03-26
512370|BRL|250.3200|.0000|2023-06-27|2024-06-10
513515|USD|51.0840|.0000|2022-06-14|2023-10-30
515831|GBP|.0000|.0000|2022-02-11|2024-10-15
516955|USD|74.4522|.0000|2022-10-10|2024-03-29
517042|USD|18.3632|.0000|2022-01-03|2023-12-09
518014|USD|77.3450|.0000|2022-12-06|2023-12-12
518269|GBP|.0000|.0000|2022-07-24|2024-09-02
518277|GBP|.0000|.0000|2023-05-07|2024-06-30
518859|GBP|.0000|.0000|2023-05-15|2024-09-10
518900|USD|.0000|.0000|2023-05-03|2023-11-10
518945|GBP|.0000|.0000|2022-11-05|2024-04-13
520689|EUR|.0000|.0000|2023-04-08|2023-08-24
521518|USD|.0000|.0000|2023-01-13|2024-06-24
521519|USD|.0000|.0000|2023-01-13|2024-06-24
521545|USD|117.5435|.0000|2023-04-10|2023-11-29
522328|USD|48.2555|.0000|2023-03-01|2024-07-18
523273|USD|.0000|.0000|2023-02-24|2024-12-11
524494|USD|333.3991|.0000|2023-03-24|2024-03-25
526525|BRL|199.5000|.0000|2023-03-28|2024-02-04
527127|USD|117.5435|.0000|2022-05-21|2023-11-21
528760|USD|70.2413|61.2100|2022-07-30|2024-12-13
529719|GBP|.0000|7.5000|2023-06-28|2023-10-27
532474|USD|18.2097|15.8700|2022-04-01|2023-12-08
532532|EUR|.0000|12.6000|2023-04-19|2024-11-06
533418|USD|100.2971|.0000|2022-02-28|2024-05-17
533690|EUR|29.3234|34.9100|2023-05-22|2024-06-01
534237|EUR|.0000|34.5800|2023-04-11|2024-09-13
535256|GBP|.0000|.0000|2023-06-13|2023-08-22
535300|USD|8.9416|7.0000|2022-10-19|2024-02-05
535425|GBP|.0000|16.1000|2023-02-25|2023-11-16
535950|USD|24.9542|18.5100|2022-12-05|2024-03-03
535951|USD|28.0743|20.8300|2022-12-05|2024-03-03
536274|USD|47.3013|41.3900|2022-03-31|2023-12-22
536609|EUR|.0000|.0000|2022-01-27|2024-11-16
536785|USD|59.7521|52.0700|2023-04-02|2024-01-12
537307|USD|184.3711|.0000|2022-09-15|2023-09-19
537896|EUR|.0000|.0000|2022-02-10|2024-09-06
537990|USD|18.8635|.0000|2022-07-13|2024-09-10
537991|USD|18.8635|.0000|2022-07-13|2024-09-10
537992|USD|18.8635|.0000|2022-07-13|2024-09-10
539231|USD|28.5739|.0000|2023-05-22|2024-01-08
539728|USD|.0000|.0000|2022-12-19|2023-08-06
543012|USD|39.0510|.0000|2022-12-04|2024-05-02
543479|USD|168.6321|.0000|2022-09-24|2024-08-18
544273|EUR|.0000|.0000|2022-02-06|2023-12-26
546015|USD|44.3705|.0000|2022-04-24|2023-08-15
548361|USD|.0000|.0000|2023-01-01|2024-05-04
548490|USD|44.4181|.0000|2022-06-04|2024-07-14
549852|USD|134.3095|.0000|2022-07-05|2024-10-26
550512|USD|44.6745|.0000|2022-01-16|2024-08-23
550525|GBP|.0000|.0000|2022-02-14|2024-08-27
552362|USD|179.8742|.0000|2022-06-24|2024-07-08
553671|USD|161.2060|.0000|2022-01-16|2023-10-20
553716|BRL|364.5600|.0000|2023-02-17|2023-07-17
556098|USD|30.8975|.0000|2023-05-28|2023-07-21
556099|USD|34.8960|.0000|2023-05-28|2023-07-21
556310|USD|24.8392|.0000|2022-01-21|2024-07-17
556872|USD|.0000|22.5000|2022-01-01|2024-04-14
557057|USD|13.0340|.0000|2022-02-19|2024-07-13
557778|USD|71.4883|.0000|2022-04-25|2023-10-23
558419|USD|45.3174|.0000|2022-04-06|2024-12-02
560300|USD|95.7215|.0000|2022-05-19|2023-07-27
560565|USD|69.6708|.0000|2022-03-31|2024-11-14
562655|USD|.0000|.0000|2022-01-07|2024-09-27
562656|USD|.0000|.0000|2022-01-07|2024-09-27
562657|USD|.0000|.0000|2022-01-07|2024-09-27
562960|BRL|89.2500|.0000|2022-09-03|2024-03-03
564252|USD|.0000|.0000|2023-06-14|2024-05-15
567501|GBP|.0000|.0000|2023-01-07|2024-08-29
567502|GBP|.0000|.0000|2023-01-07|2024-08-29
568875|USD|30.7311|26.2800|2023-04-22|2024-11-25
569424|USD|125.6351|107.4400|2022-11-22|2024-06-25
569564|USD|152.5002|130.4100|2022-07-22|2023-08-17
569990|USD|21.7040|16.6700|2022-01-18|2024-06-10
570479|GBP|.0000|59.5000|2022-09-02|2024-12-11
571066|USD|.0000|.0000|2022-10-16|2024-07-21
572718|USD|18.7484|16.0300|2022-07-29|2024-04-26
573070|GBP|.0000|.0000|2022-07-22|2024-06-01
573071|GBP|.0000|.0000|2022-07-22|2024-06-01
574112|EUR|38.3906|45.7000|2022-11-19|2024-08-11
574300|USD|.0000|.0000|2022-09-02|2024-07-09
575486|EUR|.0000|.0000|2023-04-24|2024-10-27
577388|EUR|.0000|.0000|2022-12-02|2024-01-14
577887|EUR|.0000|.0000|2022-08-29|2024-06-13
578222|BRL|.0000|.0000|2022-03-11|2023-08-03
578753|BRL|330.7500|.0000|2023-03-02|2023-07-23
579514|USD|114.0570|.0000|2022-05-12|2024-01-06
580964|GBP|.0000|.0000|2023-06-01|2024-01-12
581260|USD|34.1074|.0000|2022-03-26|2024-09-18
581261|USD|102.3223|.0000|2022-03-26|2024-09-18
582584|USD|19.2645|.0000|2022-07-11|2023-11-25
584854|EUR|.0000|.0000|2023-03-06|2024-01-29
585152|USD|54.5719|.0000|2022-09-04|2024-12-22
585315|USD|47.4541|.0000|2023-06-01|2023-11-15
586433|USD|441.5949|.0000|2022-04-25|2024-12-26
588278|USD|284.2287|.0000|2022-01-13|2024-01-21
589399|USD|128.0475|.0000|2022-04-27|2023-07-31
592340|USD|35.6392|.0000|2023-01-03|2023-12-25
592341|USD|42.3818|.0000|2023-01-03|2023-12-25
594401|USD|102.5382|.0000|2022-04-10|2023-09-20
594973|EUR|.0000|.0000|2022-12-12|2024-04-17
595762|USD|.0000|.0000|2022-10-31|2023-09-20
595871|USD|55.7086|.0000|2022-01-09|2023-12-14
596124|USD|60.6964|.0000|2022-03-29|2023-09-16
599925|USD|91.7982|.0000|2022-05-11|2024-01-19
600127|USD|.0000|.0000|2023-03-13|2024-12-03
600355|EUR|30.3719|.0000|2022-04-06|2024-07-28
600480|USD|72.4212|.0000|2022-12-17|2024-05-18
601908|EUR|.0000|.0000|2022-08-21|2023-12-28
601985|USD|15.2109|.0000|2022-12-03|2024-04-19
602151|USD|160.8094|.0000|2022-06-02|2023-11-30
602245|EUR|.0000|.0000|2022-11-11|2023-07-09
602832|USD|36.8223|.0000|2022-07-19|2024-04-24
603112|USD|.0000|.0000|2022-10-14|2023-07-31
603409|USD|312.4529|.0000|2023-04-21|2023-08-02
604014|USD|36.3317|.0000|2022-02-06|2023-10-21
604370|USD|33.9096|.0000|2022-11-05|2024-10-05
604502|EUR|.0000|.0000|2023-03-03|2024-08-12
604503|EUR|.0000|.0000|2023-03-03|2024-08-12
605474|USD|58.3450|.0000|2023-03-03|2024-04-06
605475|USD|25.0050|.0000|2023-03-03|2024-04-06
605726|USD|19.1347|.0000|2023-03-16|2023-11-23
605901|USD|110.2384|.0000|2022-02-22|2023-11-07
607101|USD|92.0799|.0000|2023-04-16|2023-12-10
607267|USD|131.7671|.0000|2023-01-31|2023-09-12
609722|USD|61.5057|.0000|2022-07-01|2023-10-30
616356|USD|270.4660|.0000|2022-05-23|2023-08-03
616397|USD|298.2168|.0000|2022-07-13|2024-01-12
616821|USD|45.3719|.0000|2022-05-19|2023-12-20
618393|USD|38.4044|.0000|2023-06-23|2024-05-26
619185|USD|21.7172|.0000|2022-07-19|2024-08-07
619268|USD|26.6271|.0000|2023-01-18|2023-08-27
619269|USD|17.1540|.0000|2023-01-18|2023-08-27
621041|USD|96.5379|.0000|2022-04-26|2023-07-08
621207|USD|46.9036|.0000|2022-06-13|2023-10-17
621513|USD|81.2027|.0000|2022-07-07|2024-05-13
621977|USD|74.7754|.0000|2023-06-16|2024-07-04
622913|GBP|.0000|.0000|2022-03-07|2023-09-13
623077|USD|52.3361|.0000|2022-09-21|2023-08-09
623484|GBP|.0000|.0000|2023-05-03|2023-12-03
623763|USD|22.6653|.0000|2022-09-19|2024-05-27
624622|EUR|.0000|.0000|2022-11-05|2024-05-30
625772|USD|42.4000|.0000|2023-05-20|2023-11-12
626199|USD|156.7329|.0000|2022-11-22|2024-08-25
628573|USD|165.2779|.0000|2023-03-26|2023-07-06
628605|EUR|.0000|.0000|2022-05-01|2024-11-16
629106|USD|73.3998|.0000|2022-09-30|2024-02-11
629199|USD|108.0592|.0000|2022-05-06|2024-02-19
630036|USD|45.4805|.0000|2022-03-14|2023-07-11
630244|USD|183.7622|.0000|2022-03-14|2024-11-12
632830|BRL|1108.8000|.0000|2022-08-08|2024-11-06
633722|USD|20.5314|.0000|2023-04-25|2024-04-02
634645|BRL|547.5000|.0000|2022-05-26|2024-11-28
635596|EUR|.0000|.0000|2022-09-06|2024-09-30
635603|USD|68.0594|.0000|2022-12-05|2024-11-17
637484|BRL|.0000|.0000|2023-02-04|2024-09-03
639309|USD|65.8143|.0000|2022-05-30|2023-11-19
641092|GBP|.0000|.0000|2023-05-15|2024-10-01
641094|GBP|.0000|.0000|2023-05-15|2024-10-01
641669|USD|422.4958|.0000|2022-05-12|2024-08-06
642637|USD|47.4789|.0000|2022-11-17|2024-07-12
642834|USD|76.1828|.0000|2022-12-07|2023-11-13
643001|BRL|1681.6800|.0000|2022-06-29|2024-03-07
644457|USD|.0000|.0000|2022-11-30|2023-09-01
645085|USD|67.8625|.0000|2023-01-14|2024-10-05
645225|EUR|.0000|.0000|2022-10-07|2024-12-29
646159|USD|34.1391|.0000|2022-09-09|2023-07-11
646648|USD|47.0919|.0000|2022-03-18|2023-08-01
647114|USD|33.3954|.0000|2023-06-12|2024-06-24
648551|USD|113.5346|.0000|2022-09-03|2024-04-28
649946|GBP|.0000|.0000|2022-09-18|2024-06-27
650523|EUR|.0000|.0000|2023-02-10|2024-12-12
651047|USD|66.3208|.0000|2022-02-02|2024-08-15
654533|USD|8.9970|.0000|2022-08-07|2023-10-18
654861|USD|41.1292|.0000|2023-01-15|2024-12-12
656338|USD|95.6253|.0000|2023-06-26|2024-07-27
656677|USD|20.5646|.0000|2023-01-09|2024-12-28
656746|USD|42.4145|.0000|2022-07-27|2024-08-14
658083|USD|28.2631|.0000|2023-04-17|2023-08-10
659255|GBP|.0000|.0000|2022-05-23|2023-07-03
660642|GBP|.0000|.0000|2022-03-13|2024-10-03
660951|GBP|.0000|.0000|2022-04-01|2024-09-11
661356|GBP|.0000|.0000|2022-12-15|2024-07-03
662667|GBP|.0000|.0000|2022-08-20|2024-11-24
662772|USD|62.7629|.0000|2022-07-21|2024-12-23
663419|USD|22.9161|.0000|2022-02-04|2024-06-16
666679|USD|.0000|.0000|2022-01-06|2023-09-29
666680|USD|.0000|.0000|2022-01-06|2023-09-29
668789|USD|53.4708|.0000|2022-12-21|2024-12-28
669101|USD|38.5487|.0000|2022-10-06|2024-06-15
669102|USD|232.5529|.0000|2022-10-06|2024-06-15
669576|EUR|.0000|.0000|2023-05-11|2023-08-13
670743|BRL|599.2800|.0000|2023-01-05|2023-12-05
671291|EUR|.0000|.0000|2022-06-04|2024-08-09
671836|USD|38.1934|.0000|2023-04-18|2023-09-03
671927|USD|68.7482|.0000|2022-03-24|2024-09-21
672149|USD|312.3739|.0000|2022-08-01|2023-07-14
672497|EUR|.0000|.0000|2023-06-03|2024-01-31
676592|USD|.0000|.0000|2022-08-19|2024-06-17
676593|USD|.0000|.0000|2022-08-19|2024-06-17
676594|USD|.0000|.0000|2022-08-19|2024-06-17
677421|USD|.0000|.0000|2023-01-02|2024-12-04
677850|USD|168.2570|.0000|2023-03-12|2023-08-18
678621|USD|118.1400|.0000|2023-06-26|2023-07-14
679263|USD|145.9209|.0000|2022-05-26|2024-08-11
679332|USD|70.4454|.0000|2023-04-27|2023-12-08
680130|USD|.0000|.0000|2022-01-21|2023-11-06
682124|EUR|.0000|.0000|2022-04-16|2024-10-16
682182|USD|34.9892|.0000|2022-08-16|2024-05-19
682183|USD|34.9892|.0000|2022-08-16|2024-05-19
683322|USD|.0000|.0000|2022-01-13|2023-08-16
683804|GBP|.0000|.0000|2023-03-13|2023-08-12
684346|USD|9.7764|.0000|2023-04-29|2024-10-07
684868|USD|.0000|.0000|2022-01-22|2024-11-09
685293|USD|164.6321|.0000|2022-04-03|2024-01-21
685527|USD|109.4802|.0000|2022-03-12|2024-04-05
685897|EUR|.0000|.0000|2023-05-22|2024-12-07
686649|USD|187.0160|.0000|2022-05-13|2023-09-29
687006|EUR|.0000|.0000|2023-05-05|2023-07-02
687714|USD|133.3776|.0000|2023-06-24|2023-10-20
687944|USD|39.1115|.0000|2022-10-30|2024-01-09
688037|USD|43.0290|.0000|2023-06-27|2023-11-21
688894|USD|24.6983|.0000|2023-03-02|2023-10-11
689792|USD|34.1145|.0000|2022-12-13|2023-08-16
691187|USD|36.0183|.0000|2022-05-26|2024-06-17
691358|USD|292.4926|.0000|2023-05-20|2023-07-14
692505|GBP|.0000|.0000|2022-02-27|2023-12-12
692743|EUR|.0000|.0000|2022-08-15|2023-09-14
693020|USD|102.1115|.0000|2022-06-05|2024-05-15
693046|EUR|.0000|.0000|2023-01-27|2024-01-10
693284|EUR|.0000|.0000|2022-01-04|2024-09-01
693528|USD|.0000|.0000|2023-01-26|2024-08-12
694250|USD|38.5911|.0000|2022-02-27|2024-10-19
694315|USD|99.9409|.0000|2022-11-15|2023-11-08
694546|USD|37.1493|.0000|2023-05-16|2024-02-22
694547|USD|136.3816|.0000|2023-05-16|2024-02-22
695184|USD|69.3610|.0000|2022-09-27|2024-02-16
695825|USD|91.6003|.0000|2023-05-19|2024-10-20
696411|USD|39.7988|.0000|2023-06-13|2023-12-13
696421|USD|.0000|.0000|2022-04-14|2024-05-19
696610|GBP|.0000|.0000|2022-06-09|2023-07-26
697205|USD|80.3706|.0000|2023-05-22|2023-11-13
697276|EUR|.0000|.0000|2022-02-14|2023-07-27
697936|USD|28.6135|.0000|2022-12-07|2023-11-07
698634|USD|.0000|.0000|2022-10-30|2024-03-10
698803|USD|325.3910|.0000|2022-06-18|2024-01-31
699508|USD|92.8639|.0000|2022-05-13|2024-06-24
700581|USD|62.2737|.0000|2022-05-01|2023-07-15
701037|BRL|537.0400|.0000|2022-06-13|2024-12-08
701419|USD|42.2041|.0000|2022-12-08|2024-07-19
701566|USD|91.0000|.0000|2023-06-24|2023-10-14
701959|USD|.0000|.0000|2023-01-19|2023-12-29
703861|USD|71.2086|.0000|2022-02-22|2024-10-31
704221|USD|98.5866|.0000|2022-08-29|2024-08-24
704222|USD|98.5866|.0000|2022-08-29|2024-08-24
704652|USD|35.1166|.0000|2022-11-30|2023-08-14
705081|USD|397.6735|.0000|2022-07-09|2023-10-05
705130|USD|222.1315|.0000|2023-03-12|2024-01-26
705395|EUR|.0000|.0000|2022-09-12|2024-08-10
706059|EUR|.0000|.0000|2022-10-13|2024-08-28
706207|EUR|.0000|.0000|2023-02-10|2023-07-07
706666|EUR|.0000|.0000|2022-07-09|2024-06-26
706667|EUR|.0000|.0000|2022-07-09|2024-06-26
707380|GBP|.0000|.0000|2023-05-25|2023-11-17
710135|USD|18.7289|.0000|2022-11-24|2024-02-13
710136|USD|14.8270|.0000|2022-11-24|2024-02-13
710879|USD|32.5154|.0000|2022-07-08|2023-12-31
710880|USD|37.7178|.0000|2022-07-08|2023-12-31
711009|USD|.0000|.0000|2022-01-06|2023-07-10
711860|EUR|.0000|.0000|2022-02-07|2024-01-22
711861|EUR|.0000|.0000|2022-02-07|2024-01-22
712207|EUR|.0000|.0000|2022-10-02|2024-10-12
712781|EUR|.0000|.0000|2022-05-06|2024-10-16
713573|EUR|.0000|.0000|2022-11-19|2023-09-18
713574|EUR|.0000|.0000|2022-11-19|2023-09-18
714697|USD|24.7117|.0000|2022-08-05|2024-06-25
714738|USD|.0000|.0000|2022-07-15|2024-06-23
715335|EUR|237.3566|.0000|2022-10-26|2024-03-04
715858|USD|18.2944|.0000|2022-03-19|2023-08-12
715917|EUR|.0000|.0000|2023-01-13|2024-05-16
715951|USD|89.1000|.0000|2023-06-14|2024-09-12
716045|GBP|.0000|.0000|2023-02-11|2024-02-11
716046|USD|.0000|.0000|2022-01-27|2024-08-23
716097|EUR|.0000|.0000|2022-06-23|2024-07-17
716443|USD|49.6345|.0000|2023-01-02|2024-05-31
716787|EUR|.0000|.0000|2023-06-27|2024-10-23
716788|EUR|.0000|.0000|2023-06-27|2024-10-23
717290|USD|.0000|.0000|2022-05-01|2024-03-17
717922|USD|39.0671|.0000|2022-12-09|2023-11-23
718106|EUR|.0000|.0000|2022-06-01|2024-08-24
718229|USD|20.9660|.0000|2023-06-27|2024-05-08
718937|USD|27.3470|.0000|2022-11-15|2024-01-26
719749|EUR|.0000|.0000|2023-03-09|2024-08-11
720376|EUR|.0000|.0000|2023-01-17|2024-04-07
720659|EUR|15.8419|.0000|2022-06-03|2024-10-12
720877|USD|347.4102|.0000|2023-05-16|2023-07-09
721410|EUR|.0000|.0000|2022-03-27|2024-06-10
721411|EUR|.0000|.0000|2022-03-27|2024-06-10
722042|USD|27.3470|.0000|2022-07-04|2024-12-31
722354|EUR|.0000|.0000|2022-12-15|2024-05-05
722622|USD|22.9100|.0000|2022-06-04|2024-03-15
722983|GBP|.0000|.0000|2022-09-24|2023-09-09
722984|GBP|.0000|.0000|2022-09-24|2023-09-09
723788|USD|60.1634|.0000|2022-05-24|2024-05-08
723904|USD|38.4811|.0000|2023-03-31|2023-07-17
723905|USD|30.6677|.0000|2023-03-31|2023-07-17
724338|GBP|.0000|.0000|2023-06-26|2023-11-07
724687|GBP|.0000|.0000|2022-07-10|2023-09-10
725585|EUR|.0000|.0000|2022-02-21|2024-05-02
725732|GBP|.0000|33.7500|2022-09-06|2024-03-22
726383|USD|27.8174|.0000|2022-12-01|2024-10-31
726420|USD|60.6252|.0000|2023-05-21|2023-09-05
726946|USD|74.0192|.0000|2023-03-25|2024-12-12
728442|GBP|.0000|.0000|2023-02-20|2023-09-07
729197|USD|253.6277|.0000|2023-01-19|2023-09-27
729409|USD|65.4693|.0000|2022-08-01|2024-09-05
729499|USD|10.9388|.0000|2022-07-18|2024-01-31
729554|USD|733.9637|.0000|2022-07-25|2024-05-24
729987|GBP|.0000|.0000|2023-06-26|2024-08-09
731851|USD|404.4091|.0000|2022-09-15|2024-05-21
731996|EUR|.0000|.0000|2023-06-01|2023-09-30
732285|USD|114.8574|.0000|2022-01-04|2023-10-22
733304|USD|39.5880|.0000|2022-11-17|2024-04-06
734135|BRL|149.6000|.0000|2022-08-23|2023-11-28
734168|USD|.0000|.0000|2022-12-30|2024-08-26
734519|USD|36.4626|.0000|2022-11-12|2024-01-06
735659|USD|70.3384|.0000|2022-05-28|2024-05-13
735754|EUR|.0000|.0000|2023-05-16|2024-04-30
735808|GBP|.0000|.0000|2022-05-09|2024-01-07
735832|EUR|.0000|.0000|2022-08-15|2024-01-02
736833|USD|18.7522|.0000|2022-03-20|2024-02-21
736883|USD|12.1532|.0000|2022-09-23|2023-11-06
736892|USD|.0000|.0000|2023-04-04|2024-10-16
737182|USD|12.2451|.0000|2023-02-01|2024-07-13
737508|USD|66.6686|.0000|2023-04-29|2024-03-12
737523|USD|86.6017|.0000|2023-05-30|2023-12-10
737724|BRL|402.0000|.0000|2023-04-20|2024-12-28
738222|USD|.0000|.0000|2022-11-23|2024-11-25
738269|USD|61.0370|.0000|2022-06-24|2024-02-09
738555|USD|89.2441|.0000|2023-03-05|2023-11-26
738618|EUR|.0000|.0000|2022-05-27|2024-11-26
738816|USD|477.0418|.0000|2022-08-29|2023-10-06
738947|USD|33.4424|.0000|2023-03-13|2024-06-23
739200|EUR|.0000|.0000|2022-07-20|2024-07-02
